Metric,Importance
down_incidence-1_kirchhoff_index_min,0.0007343892891458291
2-up_adjacency-0_degree_assortativity_max,0.0007125317420974747
2-down_adjacency-2_kirchhoff_index_max,0.0006900899561013776
2-down_adjacency-2_dirichlet_energy_mean,0.0006816146398465855
down_incidence-2_spectral_gap_mean,0.0006766483630751541
up_adjacency-0_dirichlet_energy_mean,0.0006561946301005753
2-up_adjacency-0_spectral_radius_max,0.0006496494080695301
2-up_incidence-0_kirchhoff_index_mean,0.0006301303027661658
up_incidence-0_spectral_radius_max,0.0006233915312129475
up_incidence-1_kirchhoff_index_mean,0.0006103877931287794
up_adjacency-1_degree_assortativity_min,0.0005967359939597023
up_incidence-0_degree_assortativity_max,0.0005478752882792822
up_adjacency-0_kirchhoff_index_min,0.0005378034241420255
up_adjacency-1_effective_diameter_max,0.0005088102725386612
2-down_adjacency-2_spectral_radius_max,0.00046042295476242124
up_incidence-0_dirichlet_energy_max,0.0004269614446113825
up_adjacency-1_kirchhoff_index_max,0.00041184212665235206
2-up_incidence-0_dirichlet_energy_mean,0.0004042149956196854
down_incidence-1_spectral_radius_max,0.00039132804711247915
2-up_adjacency-0_spectral_gap_max,0.0003900658886678538
2-down_incidence-2_degree_assortativity_max,0.00034654649829107153
down_incidence-2_dirichlet_energy_mean,0.0003319396795217862
up_adjacency-1_spectral_gap_max,0.0003317959748412938
up_incidence-1_spectral_gap_mean,0.00032530558768376674
up_incidence-0_effective_diameter_min,0.00030026023210065326
up_incidence-1_spectral_gap_max,0.00029973720780628006
down_adjacency-2_clustering_coefficient_max,0.0002919622817530269
2-down_incidence-2_spectral_gap_min,0.00023504338622067411
down_adjacency-2_dirichlet_energy_mean,0.00022922761802975382
down_incidence-1_spectral_gap_max,0.000216967958047122
2-down_incidence-2_kirchhoff_index_mean,0.00021041761903731096
up_incidence-1_effective_diameter_max,0.0002033648640034927
up_incidence-1_kirchhoff_index_max,0.000200351552520461
down_incidence-2_kirchhoff_index_max,0.00015177065212545291
2-up_adjacency-0_effective_diameter_mean,0.00013576764645320077
2-up_adjacency-0_kirchhoff_index_mean,0.00012095143276694675
2-down_incidence-2_spectral_radius_max,0.00012076502401645679
down_adjacency-2_kirchhoff_index_mean,0.00011671322345734289
up_adjacency-1_spectral_radius_max,9.036581235853452e-05
2-up_incidence-0_kirchhoff_index_max,8.030190409980329e-05
2-down_adjacency-2_clustering_coefficient_max,4.878375754356561e-05
up_adjacency-1_spectral_gap_min,4.377718544858148e-05
down_incidence-2_spectral_gap_min,7.244786216314394e-06
down_incidence-2_kirchhoff_index_mean,1.4483113672053655e-06
