Metric,Importance
down_adjacency-2_clustering_coefficient_max,0.00029196228175302943
up_incidence-0_degree_assortativity_mean,0.00028396340553110607
2-down_adjacency-2_kirchhoff_index_mean,0.0002631799998412336
up_incidence-0_spectral_radius_min,0.0002492027149050769
2-down_adjacency-2_spectral_radius_max,0.00023880016672238422
up_adjacency-1_dirichlet_energy_mean,0.00023287597393596978
up_incidence-1_effective_diameter_mean,0.00023060173388871072
up_adjacency-1_spectral_radius_max,0.00021258598155159914
down_incidence-2_kirchhoff_index_max,0.00020907534434343232
2-up_incidence-0_kirchhoff_index_mean,0.00020404058150549768
2-down_incidence-2_kirchhoff_index_mean,0.00019086085246329792
2-up_adjacency-0_clustering_coefficient_max,0.00018147176864597052
down_adjacency-2_spectral_gap_max,0.00018088548216919329
up_adjacency-1_effective_diameter_mean,0.00014949005742901945
2-down_adjacency-2_kirchhoff_index_max,0.0001382217869066096
up_incidence-1_kirchhoff_index_mean,0.00012462896225084509
down_incidence-1_spectral_gap_max,0.0001191029269366729
down_incidence-2_degree_assortativity_max,0.00010047576384833557
up_adjacency-0_spectral_radius_max,9.005377827317496e-05
down_incidence-2_spectral_radius_min,8.275996519790821e-05
up_adjacency-0_kirchhoff_index_min,7.954999305306767e-05
2-up_incidence-0_dirichlet_energy_mean,4.9404557160444487e-05
up_incidence-0_kirchhoff_index_min,3.129754165792854e-05
2-up_adjacency-0_degree_assortativity_max,2.42876540495367e-05
up_adjacency-1_kirchhoff_index_max,1.6724146438003353e-05
2-up_adjacency-0_kirchhoff_index_mean,1.0464611409060533e-05
down_incidence-2_dirichlet_energy_max,8.24264223347248e-06
2-down_adjacency-2_spectral_gap_mean,2.9478080461048836e-06
