Metric,Importance
down_incidence-1_dirichlet_energy_max,0.0001674704608110193
2-up_adjacency-0_effective_diameter_mean,0.00015445684370968523
up_adjacency-1_effective_diameter_mean,0.00012526482904043874
2-up_adjacency-0_dirichlet_energy_mean,0.00012249342691426514
2-up_adjacency-0_degree_assortativity_mean,0.0001159105640831754
up_incidence-1_degree_assortativity_max,0.00010354149055017411
2-down_incidence-2_dirichlet_energy_max,0.00010337568492866518
2-down_adjacency-2_spectral_gap_min,9.779049277153519e-05
down_adjacency-2_effective_diameter_max,8.801109251469825e-05
down_incidence-2_kirchhoff_index_mean,8.199973535924721e-05
up_adjacency-0_spectral_radius_min,7.710104865520628e-05
up_incidence-1_kirchhoff_index_mean,1.2451180665202496e-05
up_adjacency-0_spectral_gap_mean,1.0028935306968061e-05
