Metric,Spearman_Rho,P_Value,N_samples,Adj_P_Value,Significant
up_adjacency-0_clustering_coefficient_mean,0.6549079545282902,0.02081576687709443,12,0.059064738513755446,False
down_adjacency-1_clustering_coefficient_min,0.6504436355879909,0.02200855695821112,12,0.06009763360615664,False
2-up_adjacency-0_spectral_radius_mean,0.6477893898051567,0.022740883444808662,12,0.06009763360615664,False
2-down_incidence-2_spectral_radius_mean,0.6477893898051567,0.022740883444808662,12,0.06009763360615664,False
up_adjacency-1_spectral_radius_mean,0.6477893898051567,0.022740883444808662,12,0.06009763360615664,False
down_incidence-2_spectral_radius_mean,0.6477893898051567,0.022740883444808662,12,0.06009763360615664,False
up_incidence-0_effective_diameter_min,0.6467479331130591,0.023033013760949902,12,0.06009763360615664,False
down_incidence-1_effective_diameter_min,0.6467479331130591,0.023033013760949902,12,0.06009763360615664,False
up_incidence-0_degree_assortativity_mean,-0.640670825082023,0.02479233383705945,12,0.06323437956193814,False
down_incidence-1_degree_assortativity_mean,-0.640670825082023,0.02479233383705945,12,0.06323437956193814,False
down_adjacency-2_clustering_coefficient_max,0.6350852961085884,0.03577300764163147,11,0.08547866036474047,False
2-down_adjacency-2_clustering_coefficient_max,0.6350852961085884,0.03577300764163147,11,0.08547866036474047,False
up_adjacency-1_spectral_gap_max,0.6309596245774289,0.037373434666983785,11,0.08837260072297207,False
up_incidence-1_spectral_radius_max,0.629285308902091,0.038036924681926425,11,0.0890142464205907,False
up_adjacency-0_spectral_gap_mean,0.6121965661894886,0.03435379262871563,12,0.08385280566363922,False
2-down_adjacency-2_spectral_radius_mean,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
down_incidence-2_degree_assortativity_max,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
down_incidence-2_degree_assortativity_mean,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
up_incidence-1_degree_assortativity_mean,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
up_incidence-1_degree_assortativity_max,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
up_adjacency-1_kirchhoff_index_mean,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
down_adjacency-2_spectral_radius_max,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
down_adjacency-2_spectral_radius_mean,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
up_incidence-1_kirchhoff_index_mean,0.6016126652947578,0.05022001908590852,11,0.10555504011575217,False
up_incidence-1_spectral_radius_mean,0.5749923988552011,0.06424009383274182,11,0.1246367632481401,False
2-up_incidence-0_spectral_radius_mean,0.5749923988552011,0.06424009383274182,11,0.1246367632481401,False
down_incidence-1_effective_diameter_mean,-0.5623666131275534,0.05700045335003898,12,0.1155277045576683,False
up_adjacency-0_effective_diameter_mean,-0.5623666131275534,0.05700045335003898,12,0.1155277045576683,False
up_incidence-0_effective_diameter_mean,-0.5623666131275534,0.05700045335003898,12,0.1155277045576683,False
down_adjacency-1_kirchhoff_index_mean,-0.5623666131275534,0.05700045335003898,12,0.1155277045576683,False
up_adjacency-0_kirchhoff_index_mean,-0.5552480484044199,0.060919625341362325,12,0.12025004306512388,False
up_incidence-0_kirchhoff_index_mean,-0.5552480484044199,0.060919625341362325,12,0.12025004306512388,False
down_incidence-1_kirchhoff_index_mean,-0.5552480484044199,0.060919625341362325,12,0.12025004306512388,False
up_adjacency-0_spectral_radius_max,0.5481294836812863,0.06502211136411405,12,0.12508490914960924,False
down_adjacency-1_effective_diameter_mean,-0.5410109189581528,0.06931179586160233,12,0.12896539066052237,False
2-up_adjacency-0_spectral_gap_mean,0.5387063629237597,0.08729990274106117,11,0.14978007279096403,False
up_incidence-1_dirichlet_energy_max,-0.5375945192548629,0.0880820953735458,11,0.14978007279096403,False
down_incidence-1_spectral_radius_mean,0.5338923542350191,0.0737924589866295,12,0.13189675740129841,False
down_incidence-2_dirichlet_energy_mean,0.5338923542350191,0.0737924589866295,12,0.13189675740129841,False
down_adjacency-1_spectral_radius_mean,0.5338923542350191,0.0737924589866295,12,0.13189675740129841,False
2-down_incidence-2_dirichlet_energy_mean,0.5338923542350191,0.0737924589866295,12,0.13189675740129841,False
up_incidence-0_spectral_radius_mean,0.5338923542350191,0.0737924589866295,12,0.13189675740129841,False
2-up_adjacency-0_spectral_gap_max,0.5291717370313038,0.09415825176759704,11,0.15716119964150388,False
down_incidence-2_kirchhoff_index_mean,0.5196371111388478,0.10136141021817115,11,0.1655326627303946,False
2-up_incidence-0_dirichlet_energy_max,-0.512989176042577,0.10659080233172263,11,0.17160363212270238,False
up_adjacency-0_degree_assortativity_mean,-0.5125366600656184,0.08841643063431358,12,0.14978007279096403,False
down_adjacency-1_spectral_gap_mean,0.5125366600656184,0.08841643063431358,12,0.14978007279096403,False
up_incidence-0_spectral_gap_mean,0.5125366600656184,0.08841643063431358,12,0.14978007279096403,False
down_incidence-1_spectral_gap_mean,0.5125366600656184,0.08841643063431358,12,0.14978007279096403,False
down_adjacency-1_dirichlet_energy_mean,-0.5125366600656184,0.08841643063431358,12,0.14978007279096403,False
down_adjacency-1_clustering_coefficient_max,-0.5099019513592785,0.09034662421171806,12,0.15191617552637038,False
2-down_incidence-2_dirichlet_energy_max,-0.4965425866430399,0.10057162768173952,12,0.16543303973735415,False
down_incidence-2_dirichlet_energy_max,-0.4965425866430399,0.10057162768173952,12,0.16543303973735415,False
down_adjacency-1_degree_assortativity_min,0.4929703378182698,0.10343138661680565,12,0.16770660544296345,False
down_adjacency-1_kirchhoff_index_min,0.45724784957056913,0.1350391426799119,12,0.2112420902729924,False
down_incidence-1_degree_assortativity_min,0.4554618487653931,0.13676622672007585,12,0.2112420902729924,False
up_incidence-0_degree_assortativity_min,0.4554618487653931,0.13676622672007585,12,0.2112420902729924,False
2-down_adjacency-2_dirichlet_energy_mean,0.4544755190954606,0.13772612053040914,12,0.2112420902729924,False
2-down_adjacency-2_dirichlet_energy_max,0.4544755190954606,0.13772612053040914,12,0.2112420902729924,False
down_adjacency-2_dirichlet_energy_mean,0.4544755190954606,0.13772612053040914,12,0.2112420902729924,False
down_adjacency-2_dirichlet_energy_max,0.4544755190954606,0.13772612053040914,12,0.2112420902729924,False
2-up_adjacency-0_spectral_radius_max,0.4489958749178401,0.1431382227046365,12,0.21661584369301656,False
down_incidence-2_spectral_radius_max,0.4489958749178401,0.1431382227046365,12,0.21661584369301656,False
up_adjacency-1_spectral_radius_max,0.44348429699181197,0.14871812859905945,12,0.22356963703302316,False
up_adjacency-0_spectral_gap_max,0.4302429646588314,0.16268701569257776,12,0.2429602142250997,False
2-up_incidence-0_spectral_radius_max,0.43007561540389033,0.18673754684340357,11,0.2649338945840788,False
down_adjacency-1_spectral_gap_max,0.4271138833880153,0.1661050662537702,12,0.24644346431114925,False
2-up_incidence-0_dirichlet_energy_mean,-0.42337031573130424,0.19446267539437523,11,0.2664621156225962,False
up_incidence-0_dirichlet_energy_mean,-0.3986396244954809,0.19928841290498123,12,0.2664621156225962,False
2-up_adjacency-0_kirchhoff_index_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_degree_assortativity_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_kirchhoff_index_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_effective_diameter_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
down_incidence-2_spectral_gap_min,-0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
down_incidence-2_effective_diameter_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
down_incidence-2_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
down_incidence-2_kirchhoff_index_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_kirchhoff_index_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_spectral_gap_min,-0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_incidence-2_degree_assortativity_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_adjacency-1_kirchhoff_index_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_incidence-1_effective_diameter_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_adjacency-1_effective_diameter_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_spectral_gap_min,-0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_adjacency-1_spectral_gap_min,-0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-down_adjacency-2_spectral_radius_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_incidence-1_spectral_gap_min,-0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_adjacency-0_kirchhoff_index_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_adjacency-0_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_degree_assortativity_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_degree_assortativity_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_effective_diameter_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_incidence-1_kirchhoff_index_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_kirchhoff_index_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_incidence-0_kirchhoff_index_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_adjacency-1_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
up_incidence-1_effective_diameter_mean,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
2-up_adjacency-0_effective_diameter_max,0.39618395031605996,0.22772533229420117,11,0.2664621156225962,False
down_adjacency-1_effective_diameter_min,0.37708882016782647,0.22691631978951327,12,0.2664621156225962,False
up_adjacency-0_kirchhoff_index_min,0.3658745450182449,0.24215343535249353,12,0.28189143500008224,False
down_incidence-1_dirichlet_energy_mean,-0.35592823615667946,0.25616023692406037,12,0.2966753764375597,False
up_adjacency-1_degree_assortativity_min,-0.3484523909175282,0.29363399836527626,11,0.3383498356797853,False
up_adjacency-0_degree_assortativity_min,-0.3173515641326978,0.3148312739277567,12,0.36094292515959986,False
down_incidence-2_spectral_gap_mean,-0.3171205815535931,0.34200039339126753,11,0.38817044649908866,False
up_incidence-1_spectral_gap_mean,-0.3171205815535931,0.34200039339126753,11,0.38817044649908866,False
down_incidence-1_dirichlet_energy_min,-0.2989797183716107,0.3451627004991185,12,0.38981061200646716,False
2-down_incidence-2_spectral_radius_max,0.2724872109505932,0.39153055845700413,12,0.4368199859139115,False
up_incidence-0_spectral_gap_max,-0.271917668929514,0.39256069218695133,12,0.4368199859139115,False
down_incidence-1_spectral_gap_max,-0.271917668929514,0.39256069218695133,12,0.4368199859139115,False
down_adjacency-1_spectral_radius_max,0.2633868947559428,0.408154523669754,12,0.4475897433479911,False
down_incidence-1_spectral_radius_max,0.2633868947559428,0.408154523669754,12,0.4475897433479911,False
up_incidence-0_spectral_radius_max,0.2633868947559428,0.408154523669754,12,0.4475897433479911,False
2-up_adjacency-0_clustering_coefficient_max,0.24308621740219888,0.446475625969355,12,0.4872594571877095,False
up_incidence-1_dirichlet_energy_min,-0.24250397412921823,0.47246404562027666,11,0.513154728975133,False
2-up_incidence-0_dirichlet_energy_min,-0.2301712781804143,0.49594416941661484,11,0.5360920307503408,False
up_incidence-1_dirichlet_energy_mean,-0.2279686315476254,0.5001907260207688,11,0.5381198806005427,False
up_incidence-0_dirichlet_energy_min,-0.19931981224774045,0.5345578860001882,12,0.5723803779341637,False
up_adjacency-0_clustering_coefficient_max,0.17577003412158992,0.5847713303402042,12,0.6232070046348656,False
2-down_adjacency-2_effective_diameter_mean,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
down_adjacency-2_kirchhoff_index_max,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
2-up_adjacency-0_degree_assortativity_max,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
down_adjacency-2_effective_diameter_max,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
down_adjacency-2_spectral_gap_min,-0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
2-up_adjacency-0_degree_assortativity_mean,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
2-down_adjacency-2_effective_diameter_max,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
2-down_adjacency-2_kirchhoff_index_mean,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
down_adjacency-2_effective_diameter_mean,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
down_adjacency-2_kirchhoff_index_mean,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
2-down_adjacency-2_kirchhoff_index_max,0.1690308509457033,0.7488684500235266,6,0.7588979381934846,False
up_adjacency-1_clustering_coefficient_max,0.02496023538122342,0.9386254174140924,12,0.9469687544577732,False
up_adjacency-0_dirichlet_energy_min,-0.018357897080143907,0.9548426570623603,12,0.9590676245714858,False
up_adjacency-0_effective_diameter_min,-0.0046033607594712115,0.9886717369591711,12,0.9886717369591711,False
