Metric,Spearman_Rho,P_Value,N_samples,Adj_P_Value,Significant
up_incidence-0_spectral_radius_mean,0.37699588061847694,0.10131098223688877,20,0.2420799259765658,False
down_adjacency-1_spectral_radius_mean,0.37699588061847694,0.10131098223688877,20,0.2420799259765658,False
down_incidence-1_spectral_radius_mean,0.37699588061847694,0.10131098223688877,20,0.2420799259765658,False
up_adjacency-0_dirichlet_energy_mean,-0.3609609288384617,0.1179162422693205,20,0.26764693860784233,False
up_adjacency-0_spectral_radius_mean,0.3588274044440925,0.12026426316299522,20,0.26764693860784233,False
down_adjacency-2_spectral_radius_max,0.3575261846512915,0.1328881512709442,19,0.2883321952263578,False
2-down_adjacency-2_clustering_coefficient_max,0.3514317480027573,0.14010495773164122,19,0.2883321952263578,False
down_incidence-2_degree_assortativity_max,0.3504112357030071,0.1413396395934212,19,0.2883321952263578,False
up_incidence-1_degree_assortativity_max,0.3504112357030071,0.1413396395934212,19,0.2883321952263578,False
2-up_adjacency-0_degree_assortativity_max,-0.3502035607138391,0.2196287180242778,14,0.3744356710034561,False
2-down_incidence-2_kirchhoff_index_min,0.3489024271738317,0.14317897426342582,19,0.2883321952263578,False
2-up_adjacency-0_kirchhoff_index_min,0.3489024271738317,0.14317897426342582,19,0.2883321952263578,False
2-up_incidence-0_kirchhoff_index_min,0.3489024271738317,0.14317897426342582,19,0.2883321952263578,False
2-down_incidence-2_degree_assortativity_max,0.34151754951765156,0.15242230584653274,19,0.2883321952263578,False
2-down_adjacency-2_spectral_radius_max,0.34151754951765156,0.15242230584653274,19,0.2883321952263578,False
2-up_incidence-0_degree_assortativity_max,0.34151754951765156,0.15242230584653274,19,0.2883321952263578,False
down_adjacency-1_spectral_gap_mean,0.33763084890731065,0.14543059634675126,20,0.2883321952263578,False
down_incidence-1_spectral_gap_mean,0.33763084890731065,0.14543059634675126,20,0.2883321952263578,False
up_incidence-0_spectral_gap_mean,0.33763084890731065,0.14543059634675126,20,0.2883321952263578,False
2-down_incidence-2_spectral_gap_mean,0.3375976208304099,0.15749262771936376,19,0.29303956141225884,False
2-up_incidence-0_spectral_gap_mean,0.3375976208304099,0.15749262771936376,19,0.29303956141225884,False
up_adjacency-0_effective_diameter_min,-0.33583024712973375,0.14772588335096729,20,0.2883321952263578,False
down_incidence-1_spectral_radius_min,0.3327962505797818,0.15165040383003658,20,0.2883321952263578,False
up_adjacency-0_spectral_radius_min,0.3327962505797818,0.15165040383003658,20,0.2883321952263578,False
up_incidence-0_spectral_radius_min,0.3327962505797818,0.15165040383003658,20,0.2883321952263578,False
2-down_adjacency-2_degree_assortativity_mean,0.33150847725373606,0.2685103389332154,13,0.4359234405027955,False
2-up_adjacency-0_spectral_gap_min,0.3269869028936328,0.17179610774902768,19,0.3119817316722343,False
down_adjacency-1_dirichlet_energy_max,-0.3224904520953236,0.16552121184744106,20,0.3054741064176351,False
up_incidence-0_dirichlet_energy_max,-0.3204408202697816,0.1683804214569251,20,0.30824480379614516,False
down_adjacency-2_clustering_coefficient_max,0.3155986967922853,0.18810287026406405,19,0.33100272519335305,False
up_adjacency-0_effective_diameter_mean,-0.3134062140081314,0.17845055883985722,20,0.31647091294255925,False
up_incidence-0_effective_diameter_mean,-0.3134062140081314,0.17845055883985722,20,0.31647091294255925,False
down_incidence-1_effective_diameter_mean,-0.3134062140081314,0.17845055883985722,20,0.31647091294255925,False
up_adjacency-0_spectral_radius_max,0.3043219759209392,0.19204973829494448,20,0.3353483891765569,False
down_adjacency-1_effective_diameter_min,0.297883816200828,0.20209852396295178,20,0.3502012590808401,False
2-up_adjacency-0_effective_diameter_mean,0.29247044297269464,0.22433150333246707,19,0.3744356710034561,False
down_adjacency-1_kirchhoff_index_mean,-0.2891815791089522,0.216228516866488,20,0.3718475252173695,False
down_incidence-2_dirichlet_energy_mean,0.2845303277418346,0.22404077648626092,20,0.3744356710034561,False
2-down_incidence-2_dirichlet_energy_mean,0.2845303277418346,0.22404077648626092,20,0.3744356710034561,False
down_adjacency-1_degree_assortativity_min,0.26658746387149806,0.2558888566001519,20,0.4239910251695948,False
down_adjacency-1_kirchhoff_index_min,0.26049403612586386,0.26732589330551504,20,0.4359234405027955,False
